28277
UCHL5	UCHL5	MissingGeneType
ALDH1A2	ALDH1A2	MissingGeneType
VAX2	VAX2	MissingGeneType
TXN2	TXN2	MissingGeneType
LRRC6	LRRC6	MissingGeneType
OSCAR	OSCAR	MissingGeneType
EXOC2	EXOC2	MissingGeneType
ZBED6CL	ZBED6CL	MissingGeneType
KIF13A	KIF13A	MissingGeneType
LINC00974	LINC00974	MissingGeneType
KYAT3	KYAT3	MissingGeneType
LOC646626	LOC646626	MissingGeneType
HTR3E	HTR3E	MissingGeneType
CSRP1	CSRP1	MissingGeneType
ZNHIT6	ZNHIT6	MissingGeneType
IL11RA	IL11RA	MissingGeneType
COL24A1	COL24A1	MissingGeneType
SPATA33	SPATA33	MissingGeneType
AP1S3	AP1S3	MissingGeneType
TYW5	TYW5	MissingGeneType
BET1	BET1	MissingGeneType
GPR1	GPR1	MissingGeneType
KRT78	KRT78	MissingGeneType
GSAP	GSAP	MissingGeneType
LYG1	LYG1	MissingGeneType
PRPF4B	PRPF4B	MissingGeneType
RCBTB1	RCBTB1	MissingGeneType
TAF4	TAF4	MissingGeneType
PLA2G10	PLA2G10	MissingGeneType
PLA2G6	PLA2G6	MissingGeneType
OR6B3	OR6B3	MissingGeneType
ERC1	ERC1	MissingGeneType
SAE1	SAE1	MissingGeneType
KIAA0825	KIAA0825	MissingGeneType
C1orf112	C1orf112	MissingGeneType
MIR7856	MIR7856	MissingGeneType
USP17L24	USP17L24	MissingGeneType
GGTLC1	GGTLC1	MissingGeneType
CLCA4-AS1	CLCA4-AS1	MissingGeneType
CLCA3P	CLCA3P	MissingGeneType
GSTM2	GSTM2	MissingGeneType
DERL3	DERL3	MissingGeneType
CTU2	CTU2	MissingGeneType
RIPK1	RIPK1	MissingGeneType
MIR4437	MIR4437	MissingGeneType
MIR548AC	MIR548AC	MissingGeneType
MIR4423	MIR4423	MissingGeneType
LINC01140	LINC01140	MissingGeneType
ECI2	ECI2	MissingGeneType
LINC01364	LINC01364	MissingGeneType
PKN2-AS1	PKN2-AS1	MissingGeneType
MUC20	MUC20	MissingGeneType
SUPT20H	SUPT20H	MissingGeneType
ZIM2	ZIM2	MissingGeneType
ITPK1	ITPK1	MissingGeneType
CYP4B1	CYP4B1	MissingGeneType
NRXN1	NRXN1	MissingGeneType
CCDC14	CCDC14	MissingGeneType
CEACAM1	CEACAM1	MissingGeneType
PEMT	PEMT	MissingGeneType
TMEM218	TMEM218	MissingGeneType
GBP3	GBP3	MissingGeneType
ORC5	ORC5	MissingGeneType
ROBO3	ROBO3	MissingGeneType
TTC7A	TTC7A	MissingGeneType
TRIM68	TRIM68	MissingGeneType
LOC729930	LOC729930	MissingGeneType
GBP6	GBP6	MissingGeneType
TTC21A	TTC21A	MissingGeneType
GBP1P1	GBP1P1	MissingGeneType
LRRC8C-DT	LRRC8C-DT	MissingGeneType
CES2	CES2	MissingGeneType
ACSL1	ACSL1	MissingGeneType
GEMIN8P4	GEMIN8P4	MissingGeneType
OR10J1	OR10J1	MissingGeneType
OR1C1	OR1C1	MissingGeneType
ZBTB25	ZBTB25	MissingGeneType
DECR2	DECR2	MissingGeneType
SNORD3G	SNORD3G	MissingGeneType
VTRNA1-1	VTRNA1-1	MissingGeneType
LINC01763	LINC01763	MissingGeneType
ZNF644	ZNF644	MissingGeneType
TMEM14A	TMEM14A	MissingGeneType
MRPL42	MRPL42	MissingGeneType
RNF121	RNF121	MissingGeneType
FBXW7	FBXW7	MissingGeneType
CYFIP1	CYFIP1	MissingGeneType
SMIM30	SMIM30	MissingGeneType
HHLA3	HHLA3	MissingGeneType
TJAP1	TJAP1	MissingGeneType
TDRKH	TDRKH	MissingGeneType
ZBTB14	ZBTB14	MissingGeneType
GAS2	GAS2	MissingGeneType
SLC6A8	SLC6A8	MissingGeneType
ZFAT	ZFAT	MissingGeneType
ZFY	ZFY	MissingGeneType
ADAMDEC1	ADAMDEC1	MissingGeneType
SYK	SYK	MissingGeneType
ABCG2	ABCG2	MissingGeneType
NDST2	NDST2	MissingGeneType
SAMD8	SAMD8	MissingGeneType
IKBIP	IKBIP	MissingGeneType
C9orf85	C9orf85	MissingGeneType
IGSF6	IGSF6	MissingGeneType
TMEM270	TMEM270	MissingGeneType
ELMOD2	ELMOD2	MissingGeneType
CNTN4	CNTN4	MissingGeneType
PRG4	PRG4	MissingGeneType
IL13	IL13	MissingGeneType
IL3RA	IL3RA	MissingGeneType
MRPS18C	MRPS18C	MissingGeneType
DLGAP4	DLGAP4	MissingGeneType
CEP112	CEP112	MissingGeneType
SIGLEC9	SIGLEC9	MissingGeneType
BCHE	BCHE	MissingGeneType
DIPK1A	DIPK1A	MissingGeneType
SNORD21	SNORD21	MissingGeneType
SNORA66	SNORA66	MissingGeneType
NPIPB5	NPIPB5	MissingGeneType
ABL2	ABL2	MissingGeneType
AURKAIP1	AURKAIP1	MissingGeneType
NCAPH	NCAPH	MissingGeneType
ZNF445	ZNF445	MissingGeneType
PROM2	PROM2	MissingGeneType
TMEM74B	TMEM74B	MissingGeneType
SIRPB1	SIRPB1	MissingGeneType
PPIF	PPIF	MissingGeneType
TSPAN1	TSPAN1	MissingGeneType
SLC26A8	SLC26A8	MissingGeneType
CCDC18-AS1	CCDC18-AS1	MissingGeneType
ASB7	ASB7	MissingGeneType
GEMIN7	GEMIN7	MissingGeneType
MORF4L1	MORF4L1	MissingGeneType
PAX7	PAX7	MissingGeneType
THEM6	THEM6	MissingGeneType
NIPA2	NIPA2	MissingGeneType
DIO1	DIO1	MissingGeneType
PLPP4	PLPP4	MissingGeneType
MYEOV	MYEOV	MissingGeneType
CEMIP	CEMIP	MissingGeneType
ST3GAL6	ST3GAL6	MissingGeneType
FGGY	FGGY	MissingGeneType
MEF2B	MEF2B	MissingGeneType
CLEC1B	CLEC1B	MissingGeneType
EIF4E1B	EIF4E1B	MissingGeneType
TRIP10	TRIP10	MissingGeneType
MIR378G	MIR378G	MissingGeneType
EZR	EZR	MissingGeneType
CPSF3	CPSF3	MissingGeneType
FBXW11	FBXW11	MissingGeneType
AP2A2	AP2A2	MissingGeneType
ZNF160	ZNF160	MissingGeneType
PUS10	PUS10	MissingGeneType
UBE2V1	UBE2V1	MissingGeneType
VSIG4	VSIG4	MissingGeneType
CNIH3	CNIH3	MissingGeneType
NUDT16L1	NUDT16L1	MissingGeneType
SLC44A3	SLC44A3	MissingGeneType
CTC1	CTC1	MissingGeneType
LOC729970	LOC729970	MissingGeneType
LOC101928118	LOC101928118	MissingGeneType
JAKMIP1	JAKMIP1	MissingGeneType
LINC01760	LINC01760	MissingGeneType
LINC01650	LINC01650	MissingGeneType
LINC01761	LINC01761	MissingGeneType
LINC02607	LINC02607	MissingGeneType
LINC02764	LINC02764	MissingGeneType
LINC01787	LINC01787	MissingGeneType
CLASP2	CLASP2	MissingGeneType
TBC1D2B	TBC1D2B	MissingGeneType
RPS6	RPS6	MissingGeneType
USP2	USP2	MissingGeneType
PTBP2	PTBP2	MissingGeneType
DPYD-AS1	DPYD-AS1	MissingGeneType
DPYD-AS2	DPYD-AS2	MissingGeneType
LINC01930	LINC01930	MissingGeneType
MIR2682	MIR2682	MissingGeneType
LINC01776	LINC01776	MissingGeneType
MAGED4	MAGED4	MissingGeneType
FSTL4	FSTL4	MissingGeneType
ZNF224	ZNF224	MissingGeneType
LOC100129620	LOC100129620	MissingGeneType
LINC01708	LINC01708	MissingGeneType
MIR548N	MIR548N	MissingGeneType
ALDH18A1	ALDH18A1	MissingGeneType
SYDE1	SYDE1	MissingGeneType
DEPDC7	DEPDC7	MissingGeneType
NT5C2	NT5C2	MissingGeneType
ICA1	ICA1	MissingGeneType
TEAD2	TEAD2	MissingGeneType
NPY2R	NPY2R	MissingGeneType
ANXA7	ANXA7	MissingGeneType
FGL1	FGL1	MissingGeneType
TRMT13	TRMT13	MissingGeneType
LRRC39	LRRC39	MissingGeneType
ARFIP1	ARFIP1	MissingGeneType
TUBGCP4	TUBGCP4	MissingGeneType
RTCA-AS1	RTCA-AS1	MissingGeneType
CACNB4	CACNB4	MissingGeneType
MIR553	MIR553	MissingGeneType
SGCA	SGCA	MissingGeneType
BROX	BROX	MissingGeneType
CLK3	CLK3	MissingGeneType
HLA-DMB	HLA-DMB	MissingGeneType
KTN1	KTN1	MissingGeneType
TAOK1	TAOK1	MissingGeneType
CCDC92	CCDC92	MissingGeneType
MKRN2	MKRN2	MissingGeneType
LINC01349	LINC01349	MissingGeneType
FAM219B	FAM219B	MissingGeneType
NDUFS2	NDUFS2	MissingGeneType
LDLRAD4	LDLRAD4	MissingGeneType
EXTL2	EXTL2	MissingGeneType
DYNC2H1	DYNC2H1	MissingGeneType
PGLYRP2	PGLYRP2	MissingGeneType
EEFSEC	EEFSEC	MissingGeneType
LOC102606465	LOC102606465	MissingGeneType
LOC101928370	LOC101928370	MissingGeneType
LINC01307	LINC01307	MissingGeneType
GNAT3	GNAT3	MissingGeneType
OLFM3	OLFM3	MissingGeneType
ELOC	ELOC	MissingGeneType
SPIN4	SPIN4	MissingGeneType
DNAJA1P5	DNAJA1P5	MissingGeneType
TTC23L	TTC23L	MissingGeneType
RANBP3L	RANBP3L	MissingGeneType
ECD	ECD	MissingGeneType
THRB	THRB	MissingGeneType
SERPINA3	SERPINA3	MissingGeneType
CD69	CD69	MissingGeneType
SMAD5	SMAD5	MissingGeneType
CCIN	CCIN	MissingGeneType
SMAD3	SMAD3	MissingGeneType
KIAA0040	KIAA0040	MissingGeneType
HSD3B7	HSD3B7	MissingGeneType
ADD1	ADD1	MissingGeneType
WSCD2	WSCD2	MissingGeneType
F2	F2	MissingGeneType
CRYBB2	CRYBB2	MissingGeneType
TMPRSS11A	TMPRSS11A	MissingGeneType
POM121L12	POM121L12	MissingGeneType
C20orf203	C20orf203	MissingGeneType
SPATA46	SPATA46	MissingGeneType
OLFML1	OLFML1	MissingGeneType
NRROS	NRROS	MissingGeneType
STIMATE	STIMATE	MissingGeneType
ZNF773	ZNF773	MissingGeneType
ZNF699	ZNF699	MissingGeneType
PEAK3	PEAK3	MissingGeneType
TEX9	TEX9	MissingGeneType
LOC101928436	LOC101928436	MissingGeneType
CLIC1	CLIC1	MissingGeneType
GRIA1	GRIA1	MissingGeneType
GAA	GAA	MissingGeneType
ACTG1P4	ACTG1P4	MissingGeneType
HHLA2	HHLA2	MissingGeneType
AKR1C3	AKR1C3	MissingGeneType
ALPK1	ALPK1	MissingGeneType
TIMP4	TIMP4	MissingGeneType
ABT1	ABT1	MissingGeneType
PDCD6IP	PDCD6IP	MissingGeneType
BHLHB9	BHLHB9	MissingGeneType
GALNT12	GALNT12	MissingGeneType
LOC100129138	LOC100129138	MissingGeneType
LINC01676	LINC01676	MissingGeneType
LINC01677	LINC01677	MissingGeneType
LINC01661	LINC01661	MissingGeneType
EDA2R	EDA2R	MissingGeneType
EML2	EML2	MissingGeneType
MEMO1	MEMO1	MissingGeneType
ETFBKMT	ETFBKMT	MissingGeneType
MIR7852	MIR7852	MissingGeneType
VAV3-AS1	VAV3-AS1	MissingGeneType
SF1	SF1	MissingGeneType
TBC1D23	TBC1D23	MissingGeneType
CEP97	CEP97	MissingGeneType
NBPF6	NBPF6	MissingGeneType
PDLIM5	PDLIM5	MissingGeneType
BTF3	BTF3	MissingGeneType
GPAT3	GPAT3	MissingGeneType
CCNT2	CCNT2	MissingGeneType
RPUSD1	RPUSD1	MissingGeneType
PPFIBP2	PPFIBP2	MissingGeneType
RPL35A	RPL35A	MissingGeneType
RPL34	RPL34	MissingGeneType
ACTN3	ACTN3	MissingGeneType
ASIC2	ASIC2	MissingGeneType
CENPP	CENPP	MissingGeneType
SNX10	SNX10	MissingGeneType
JUND	JUND	MissingGeneType
VARS2	VARS2	MissingGeneType
SPATA42	SPATA42	MissingGeneType
HDAC11	HDAC11	MissingGeneType
LORICRIN	LORICRIN	MissingGeneType
ARIH2	ARIH2	MissingGeneType
PCF11	PCF11	MissingGeneType
PIK3R3	PIK3R3	MissingGeneType
NDUFAF6	NDUFAF6	MissingGeneType
H3-2	H3-2	MissingGeneType
HDGFL2	HDGFL2	MissingGeneType
SCARNA2	SCARNA2	MissingGeneType
TDRD6	TDRD6	MissingGeneType
TP63	TP63	MissingGeneType
ACP6	ACP6	MissingGeneType
NT5E	NT5E	MissingGeneType
DAB2IP	DAB2IP	MissingGeneType
KIAA1324	KIAA1324	MissingGeneType
GLYCTK	GLYCTK	MissingGeneType
CLEC4M	CLEC4M	MissingGeneType
PPP2R5C	PPP2R5C	MissingGeneType
GFI1	GFI1	MissingGeneType
PFN1	PFN1	MissingGeneType
ENPP3	ENPP3	MissingGeneType
KIF16B	KIF16B	MissingGeneType
PHTF1	PHTF1	MissingGeneType
IGFLR1	IGFLR1	MissingGeneType
RC3H1	RC3H1	MissingGeneType
MOV10	MOV10	MissingGeneType
LILRB1	LILRB1	MissingGeneType
NSD1	NSD1	MissingGeneType
PPP1R13B	PPP1R13B	MissingGeneType
PGAP6	PGAP6	MissingGeneType
PPP1R35	PPP1R35	MissingGeneType
MRGPRF	MRGPRF	MissingGeneType
AOC1	AOC1	MissingGeneType
NTAN1	NTAN1	MissingGeneType
RNF133	RNF133	MissingGeneType
SLC25A26	SLC25A26	MissingGeneType
GSTM4	GSTM4	MissingGeneType
TAC4	TAC4	MissingGeneType
VDAC2	VDAC2	MissingGeneType
LRRN1	LRRN1	MissingGeneType
AFAP1	AFAP1	MissingGeneType
RBM4	RBM4	MissingGeneType
C11orf80	C11orf80	MissingGeneType
ZSCAN2	ZSCAN2	MissingGeneType
MORN3	MORN3	MissingGeneType
IFT80	IFT80	MissingGeneType
ABHD17B	ABHD17B	MissingGeneType
TCTN3	TCTN3	MissingGeneType
OTUD4	OTUD4	MissingGeneType
FAM193A	FAM193A	MissingGeneType
LY86	LY86	MissingGeneType
MED7	MED7	MissingGeneType
ECE1	ECE1	MissingGeneType
EIF2AK2	EIF2AK2	MissingGeneType
ACER1	ACER1	MissingGeneType
CDY1	CDY1	MissingGeneType
TADA3	TADA3	MissingGeneType
RASSF1	RASSF1	MissingGeneType
ARMC9	ARMC9	MissingGeneType
NRCAM	NRCAM	MissingGeneType
NRAD1	NRAD1	MissingGeneType
PFKM	PFKM	MissingGeneType
ACOX1	ACOX1	MissingGeneType
LINC01397	LINC01397	MissingGeneType
LINC02586	LINC02586	MissingGeneType
TTC7B	TTC7B	MissingGeneType
ITGB1BP1	ITGB1BP1	MissingGeneType
RBM15-AS1	RBM15-AS1	MissingGeneType
GOLGA2	GOLGA2	MissingGeneType
LAMTOR5-AS1	LAMTOR5-AS1	MissingGeneType
ZNF229	ZNF229	MissingGeneType
CYMP-AS1	CYMP-AS1	MissingGeneType
NCAPG	NCAPG	MissingGeneType
IKZF1	IKZF1	MissingGeneType
MATK	MATK	MissingGeneType
MAGED1	MAGED1	MissingGeneType
PAGE3	PAGE3	MissingGeneType
DRAM2	DRAM2	MissingGeneType
KAT7	KAT7	MissingGeneType
DBF4B	DBF4B	MissingGeneType
PSG7	PSG7	MissingGeneType
CHIAP2	CHIAP2	MissingGeneType
PIK3IP1	PIK3IP1	MissingGeneType
MFN1	MFN1	MissingGeneType
B4GALNT3	B4GALNT3	MissingGeneType
TOGARAM2	TOGARAM2	MissingGeneType
SHMT2	SHMT2	MissingGeneType
PIFO	PIFO	MissingGeneType
THUMPD2	THUMPD2	MissingGeneType
ZNF415	ZNF415	MissingGeneType
PRNP	PRNP	MissingGeneType
TEX46	TEX46	MissingGeneType
SLC47A2	SLC47A2	MissingGeneType
SSBP2	SSBP2	MissingGeneType
TMEM100	TMEM100	MissingGeneType
TULP3	TULP3	MissingGeneType
TULP2	TULP2	MissingGeneType
SH3PXD2B	SH3PXD2B	MissingGeneType
LINC01160	LINC01160	MissingGeneType
CEACAM7	CEACAM7	MissingGeneType
UPK1A	UPK1A	MissingGeneType
CALM1	CALM1	MissingGeneType
SF3B6	SF3B6	MissingGeneType
INKA2	INKA2	MissingGeneType
INKA2-AS1	INKA2-AS1	MissingGeneType
LOC101928718	LOC101928718	MissingGeneType
KCNC2	KCNC2	MissingGeneType
CCDC65	CCDC65	MissingGeneType
KCND3-IT1	KCND3-IT1	MissingGeneType
KCND3-AS1	KCND3-AS1	MissingGeneType
LINC01750	LINC01750	MissingGeneType
MIR4256	MIR4256	MissingGeneType
LEMD2	LEMD2	MissingGeneType
UBE2G2	UBE2G2	MissingGeneType
PGR	PGR	MissingGeneType
TDP1	TDP1	MissingGeneType
P2RY1	P2RY1	MissingGeneType
ST7L	ST7L	MissingGeneType
PGAP2	PGAP2	MissingGeneType
COP1	COP1	MissingGeneType
TBC1D4	TBC1D4	MissingGeneType
MST1R	MST1R	MissingGeneType
SYNJ2	SYNJ2	MissingGeneType
APC	APC	MissingGeneType
NPM1	NPM1	MissingGeneType
ZNF451	ZNF451	MissingGeneType
LINC01356	LINC01356	MissingGeneType
ELAVL4	ELAVL4	MissingGeneType
VPS45	VPS45	MissingGeneType
AKR7A2P1	AKR7A2P1	MissingGeneType
LINC02716	LINC02716	MissingGeneType
LOC643441	LOC643441	MissingGeneType
KNSTRN	KNSTRN	MissingGeneType
C1orf159	C1orf159	MissingGeneType
KIR2DL1	KIR2DL1	MissingGeneType
SAMD9L	SAMD9L	MissingGeneType
PERM1	PERM1	MissingGeneType
WASHC2A	WASHC2A	MissingGeneType
ANXA11	ANXA11	MissingGeneType
AMN1	AMN1	MissingGeneType
MASP2	MASP2	MissingGeneType
DOCK2	DOCK2	MissingGeneType
PPIAL4F	PPIAL4F	MissingGeneType
SPATA18	SPATA18	MissingGeneType
AP4B1-AS1	AP4B1-AS1	MissingGeneType
MUSK	MUSK	MissingGeneType
SEC16B	SEC16B	MissingGeneType
PHF6	PHF6	MissingGeneType
GAS2L1	GAS2L1	MissingGeneType
CCDC66	CCDC66	MissingGeneType
TAF1	TAF1	MissingGeneType
HIPK1-AS1	HIPK1-AS1	MissingGeneType
NCR1	NCR1	MissingGeneType
LILRB3	LILRB3	MissingGeneType
POLE	POLE	MissingGeneType
KAT8	KAT8	MissingGeneType
OLFML3	OLFML3	MissingGeneType
VEZT	VEZT	MissingGeneType
SYT6	SYT6	MissingGeneType
LPAR1	LPAR1	MissingGeneType
RAB15	RAB15	MissingGeneType
LIN9	LIN9	MissingGeneType
RPS6KC1	RPS6KC1	MissingGeneType
CHRNA7	CHRNA7	MissingGeneType
KMO	KMO	MissingGeneType
TBC1D3K	TBC1D3K	MissingGeneType
DNAJB4	DNAJB4	MissingGeneType
NPY5R	NPY5R	MissingGeneType
TRIM40	TRIM40	MissingGeneType
TMCO1	TMCO1	MissingGeneType
USP44	USP44	MissingGeneType
MUTYH	MUTYH	MissingGeneType
BRAT1	BRAT1	MissingGeneType
LINC02871	LINC02871	MissingGeneType
HACE1	HACE1	MissingGeneType
POLR2B	POLR2B	MissingGeneType
MED23	MED23	MissingGeneType
KLHL7	KLHL7	MissingGeneType
EFHC1	EFHC1	MissingGeneType
PINLYP	PINLYP	MissingGeneType
ZNF850	ZNF850	MissingGeneType
MAST1	MAST1	MissingGeneType
CD40	CD40	MissingGeneType
PRPF4	PRPF4	MissingGeneType
FITM1	FITM1	MissingGeneType
RPRML	RPRML	MissingGeneType
KRT77	KRT77	MissingGeneType
XG	XG	MissingGeneType
CNTN5	CNTN5	MissingGeneType
NGF-AS1	NGF-AS1	MissingGeneType
RAC3	RAC3	MissingGeneType
APOBR	APOBR	MissingGeneType
LINC01649	LINC01649	MissingGeneType
LOC101928977	LOC101928977	MissingGeneType
KIZ	KIZ	MissingGeneType
BAD	BAD	MissingGeneType
ZCCHC3	ZCCHC3	MissingGeneType
GREB1	GREB1	MissingGeneType
CTSS	CTSS	MissingGeneType
CSF3	CSF3	MissingGeneType
CSF2	CSF2	MissingGeneType
CRH	CRH	MissingGeneType
COMT	COMT	MissingGeneType
TMEM102	TMEM102	MissingGeneType
ATP1A1-AS1	ATP1A1-AS1	MissingGeneType
LINC01762	LINC01762	MissingGeneType
RNF34	RNF34	MissingGeneType
RAB11FIP5	RAB11FIP5	MissingGeneType
NFKBIL1	NFKBIL1	MissingGeneType
SUSD4	SUSD4	MissingGeneType
CHST6	CHST6	MissingGeneType
CREG2	CREG2	MissingGeneType
IFT88	IFT88	MissingGeneType
CELF4	CELF4	MissingGeneType
SUMF2	SUMF2	MissingGeneType
LOC101929099	LOC101929099	MissingGeneType
ACAN	ACAN	MissingGeneType
RPH3A	RPH3A	MissingGeneType
PSMB8-AS1	PSMB8-AS1	MissingGeneType
LINC01525	LINC01525	MissingGeneType
SOX17	SOX17	MissingGeneType
RNF25	RNF25	MissingGeneType
LOC100996263	LOC100996263	MissingGeneType
ZSCAN21	ZSCAN21	MissingGeneType
GNL3	GNL3	MissingGeneType
PIK3R2	PIK3R2	MissingGeneType
JRKL	JRKL	MissingGeneType
LOC105378933	LOC105378933	MissingGeneType
IVD	IVD	MissingGeneType
WARS2-IT1	WARS2-IT1	MissingGeneType
WARS2-AS1	WARS2-AS1	MissingGeneType
LINC01780	LINC01780	MissingGeneType
UNC79	UNC79	MissingGeneType
HAO2-IT1	HAO2-IT1	MissingGeneType
CDK11B	CDK11B	MissingGeneType
HSD3BP4	HSD3BP4	MissingGeneType
LINC00622	LINC00622	MissingGeneType
SETD7	SETD7	MissingGeneType
HNF1A	HNF1A	MissingGeneType
CD99	CD99	MissingGeneType
FAM162B	FAM162B	MissingGeneType
BIK	BIK	MissingGeneType
LIPK	LIPK	MissingGeneType
ZNF410	ZNF410	MissingGeneType
TNRC6C-AS1	TNRC6C-AS1	MissingGeneType
MIR4513	MIR4513	MissingGeneType
C1orf50	C1orf50	MissingGeneType
ANKS3	ANKS3	MissingGeneType
PFN1P2	PFN1P2	MissingGeneType
LOC100996724	LOC100996724	MissingGeneType
NOTCH2NLR	NOTCH2NLR	MissingGeneType
PEX11G	PEX11G	MissingGeneType
RNF111	RNF111	MissingGeneType
RNVU1-19	RNVU1-19	MissingGeneType
LINC00623	LINC00623	MissingGeneType
RNVU1-20	RNVU1-20	MissingGeneType
RNVU1-4	RNVU1-4	MissingGeneType
LOC101929798	LOC101929798	MissingGeneType
ZNF43	ZNF43	MissingGeneType
TRPM7	TRPM7	MissingGeneType
FAM72B	FAM72B	MissingGeneType
RXRB	RXRB	MissingGeneType
SRGAP2-AS1	SRGAP2-AS1	MissingGeneType
EMBP1	EMBP1	MissingGeneType
LSP1P5	LSP1P5	MissingGeneType
RNVU1-17	RNVU1-17	MissingGeneType
LOC644634	LOC644634	MissingGeneType
FCGR1CP	FCGR1CP	MissingGeneType
FAM72C	FAM72C	MissingGeneType
SRGAP2D	SRGAP2D	MissingGeneType
LOC101060524	LOC101060524	MissingGeneType
DRD5P2	DRD5P2	MissingGeneType
LOC101927429	LOC101927429	MissingGeneType
CXorf49	CXorf49	MissingGeneType
RNVU1-15	RNVU1-15	MissingGeneType
NBPF15	NBPF15	MissingGeneType
MIR421	MIR421	MissingGeneType
FAM72D	FAM72D	MissingGeneType
LINC01145	LINC01145	MissingGeneType
LOC100996740	LOC100996740	MissingGeneType
RNVU1-14	RNVU1-14	MissingGeneType
ADRA1A	ADRA1A	MissingGeneType
CASP1	CASP1	MissingGeneType
DHRS12	DHRS12	MissingGeneType
GP1BB	GP1BB	MissingGeneType
MST1L	MST1L	MissingGeneType
NUTM2G	NUTM2G	MissingGeneType
MARF1	MARF1	MissingGeneType
LOC441155	LOC441155	MissingGeneType
GOLGA6L22	GOLGA6L22	MissingGeneType
NBPF25P	NBPF25P	MissingGeneType
GPR89A	GPR89A	MissingGeneType
NYNRIN	NYNRIN	MissingGeneType
ZC3H12A	ZC3H12A	MissingGeneType
ANKRD20A3	ANKRD20A3	MissingGeneType
ZNF85	ZNF85	MissingGeneType
WDR19	WDR19	MissingGeneType
RUFY3	RUFY3	MissingGeneType
MIR6736	MIR6736	MissingGeneType
ANKRD35	ANKRD35	MissingGeneType
DOP1A	DOP1A	MissingGeneType
UQCRC1	UQCRC1	MissingGeneType
USP4	USP4	MissingGeneType
BCAS1	BCAS1	MissingGeneType
PEX11B	PEX11B	MissingGeneType
GNRHR2	GNRHR2	MissingGeneType
LIX1L-AS1	LIX1L-AS1	MissingGeneType
PRKCE	PRKCE	MissingGeneType
TRAM1	TRAM1	MissingGeneType
ZDHHC12	ZDHHC12	MissingGeneType
PROSER1	PROSER1	MissingGeneType
GATD3A	GATD3A	MissingGeneType
SLC38A9	SLC38A9	MissingGeneType
CLSTN1	CLSTN1	MissingGeneType
MICB	MICB	MissingGeneType
SNX18	SNX18	MissingGeneType
RNVU1-6	RNVU1-6	MissingGeneType
LINC01719	LINC01719	MissingGeneType
NUDT4P2	NUDT4P2	MissingGeneType
HYDIN2	HYDIN2	MissingGeneType
SPATA22	SPATA22	MissingGeneType
LOC728989	LOC728989	MissingGeneType
RNVU1-8	RNVU1-8	MissingGeneType
NBPF13P	NBPF13P	MissingGeneType
DPH7	DPH7	MissingGeneType
TTBK1	TTBK1	MissingGeneType
KRT3	KRT3	MissingGeneType
DEFB118	DEFB118	MissingGeneType
OR1J2	OR1J2	MissingGeneType
ANKRD30A	ANKRD30A	MissingGeneType
PDIA3P1	PDIA3P1	MissingGeneType
LZTFL1	LZTFL1	MissingGeneType
NT5DC4	NT5DC4	MissingGeneType
ATAD2B	ATAD2B	MissingGeneType
LINC02525	LINC02525	MissingGeneType
TTN-AS1	TTN-AS1	MissingGeneType
RPP25L	RPP25L	MissingGeneType
DCTN3	DCTN3	MissingGeneType
C9orf24	C9orf24	MissingGeneType
SLC25A32	SLC25A32	MissingGeneType
RETNLB	RETNLB	MissingGeneType
NAT10	NAT10	MissingGeneType
SERINC2	SERINC2	MissingGeneType
ART5	ART5	MissingGeneType
XKR4	XKR4	MissingGeneType
ACO1	ACO1	MissingGeneType
SP2	SP2	MissingGeneType
LOC100652931	LOC100652931	MissingGeneType
TRIM46	TRIM46	MissingGeneType
NINJ2-AS1	NINJ2-AS1	MissingGeneType
ECSCR	ECSCR	MissingGeneType
TMEM167B	TMEM167B	MissingGeneType
CA11	CA11	MissingGeneType
ATXN1-AS1	ATXN1-AS1	MissingGeneType
TEX51	TEX51	MissingGeneType
FAM120AOS	FAM120AOS	MissingGeneType
C6orf201	C6orf201	MissingGeneType
MRVI1-AS1	MRVI1-AS1	MissingGeneType
PARP11	PARP11	MissingGeneType
NUP43	NUP43	MissingGeneType
TBC1D32	TBC1D32	MissingGeneType
BCKDHB	BCKDHB	MissingGeneType
ACSM1	ACSM1	MissingGeneType
MFSD9	MFSD9	MissingGeneType
NDUFA10	NDUFA10	MissingGeneType
IL16	IL16	MissingGeneType
KANSL3	KANSL3	MissingGeneType
NFAM1	NFAM1	MissingGeneType
SYNCRIP	SYNCRIP	MissingGeneType
CACNA1C	CACNA1C	MissingGeneType
CHD1L	CHD1L	MissingGeneType
LINC00624	LINC00624	MissingGeneType
TRIAP1	TRIAP1	MissingGeneType
CHMP5	CHMP5	MissingGeneType
CTDSPL2	CTDSPL2	MissingGeneType
CELF5	CELF5	MissingGeneType
TMX1	TMX1	MissingGeneType
DCTD	DCTD	MissingGeneType
TP53TG3	TP53TG3	MissingGeneType
GPR89B	GPR89B	MissingGeneType
PLAG1	PLAG1	MissingGeneType
PDZK1P1	PDZK1P1	MissingGeneType
RNVU1-7	RNVU1-7	MissingGeneType
PDE4DIPP1	PDE4DIPP1	MissingGeneType
AKTIP	AKTIP	MissingGeneType
ASPDH	ASPDH	MissingGeneType
WDR87	WDR87	MissingGeneType
TIPIN	TIPIN	MissingGeneType
MRM1	MRM1	MissingGeneType
SETD6	SETD6	MissingGeneType
LOC101927468	LOC101927468	MissingGeneType
MIR5087	MIR5087	MissingGeneType
RNVU1-1	RNVU1-1	MissingGeneType
